Input,REP,REP_CMP,HALT,MOVS,XCHG,CMPXCHG,SHIFT_BY_ONE,MODRM_NEEDED,RM_IS_DR,REG_IS_DR,REG_IS_SEGMENT,MODRM_BUT_NO_SR,HARD_CODED_DR,HARD_CODED_DR_ID,,,,,,HARD_CODED_SR,HARD_CODED_SR_ID,,,,,,OP_IN_MODRM,OP_IN_MODRM_SUBSET,,DATA_SIZE,,will_mod_zf,HARDCODED_SEGMENT0,,,,,,HARDCODED_SEGMENT1_V,HARDCODED_SEGMENT1,,,,,,HARDCODED_LD_OP,HARDCODED_ST_OP,LD_OP_CANCEL,ST_OP_CANCEL,HARDCODED_DR_RD,HARDCODED_DR_WR,HARDCODED_SR_RD,HARDCODED_SR_WR,ST_SEL,alu_inputA_sel,,,,alu_inputB_sel,,,,branch_target_sel,,,,OP_TYPE,,,,,,br_uncond,relative_branch,special_br,is_far,is_call,second_flag_needed
0_1000_0011_0  (x0_83_0),0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,0,0,,,,,,1,ALU,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,SEXT8,,,,NO_EXE,,,,ADD,,,,,,0,0,0,0,0,0
0_1000_0011_1  (x0_83_1),0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,0,0,,,,,,1,ALU,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,SEXT8,,,,NO_EXE,,,,ADD,,,,,,0,0,0,0,0,0
0_1000_0100_0  (x0_84_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1000_0100_1  (x0_84_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1000_0101_0  (x0_85_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1000_0101_1  (x0_85_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1000_0110_0  (x0_86_0),0,0,0,0,1,0,0,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1000_0110_1  (x0_86_1),0,0,0,0,1,0,0,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1000_0111_0  (x0_87_0),0,0,0,0,1,0,0,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1000_0111_1  (x0_87_1),0,0,0,0,1,0,0,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1000_1000_0  (x0_88_0),0,0,0,0,0,0,0,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,1,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1000_1000_1  (x0_88_1),0,0,0,0,0,0,0,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,1,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1000_1001_0  (x0_89_0),0,0,0,0,0,0,0,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,1,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1000_1001_1  (x0_89_1),0,0,0,0,0,0,0,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,1,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1000_1010_0  (x0_8A_0),0,0,0,0,0,0,0,1,0,1,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1000_1010_1  (x0_8A_1),0,0,0,0,0,0,0,1,0,1,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1000_1011_0  (x0_8B_0),0,0,0,0,0,0,0,1,0,1,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1000_1011_1  (x0_8B_1),0,0,0,0,0,0,0,1,0,1,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1000_1100_0  (x0_8C_0),0,0,0,0,0,0,0,1,1,0,1,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,1,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1000_1100_1  (x0_8C_1),0,0,0,0,0,0,0,1,1,0,1,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,1,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1000_1101_0  (x0_8D_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1000_1101_1  (x0_8D_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1000_1110_0  (x0_8E_0),0,0,0,0,0,0,0,1,0,1,1,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1000_1110_1  (x0_8E_1),0,0,0,0,0,0,0,1,0,1,1,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1000_1111_0  (x0_8F_0),0,0,0,0,0,0,0,1,1,0,0,0,0,NO_REG,,,,,,1,ESP,,,,,,0,0,,1,0,0,SS,,,,,,1,DS,,,,,,0,0,0,0,0,0,1,1,0,BUFFER,,,,SR_REGISTER,,,,NO_EXE,,,,POP,,,,,,0,0,0,0,0,0
0_1000_1111_1  (x0_8F_1),0,0,0,0,0,0,0,1,1,0,0,0,0,NO_REG,,,,,,1,ESP,,,,,,0,0,,0,1,0,SS,,,,,,1,DS,,,,,,0,0,0,0,0,0,1,1,0,BUFFER,,,,SR_REGISTER,,,,NO_EXE,,,,POP,,,,,,0,0,0,0,0,0
0_1001_0000_0  (x0_90_0),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,EAX,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0000_1  (x0_90_1),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,EAX,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0001_0  (x0_91_0),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,ECX,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0001_1  (x0_91_1),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,ECX,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0010_0  (x0_92_0),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,EDX,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0010_1  (x0_92_1),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,EDX,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0011_0  (x0_93_0),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,EBX,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0011_1  (x0_93_1),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,EBX,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0100_0  (x0_94_0),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,ESP,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0100_1  (x0_94_1),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,ESP,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0101_0  (x0_95_0),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,EBP,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0101_1  (x0_95_1),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,EBP,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0110_0  (x0_96_0),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,ESI,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0110_1  (x0_96_1),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,ESI,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0111_0  (x0_97_0),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,EDI,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_0111_1  (x0_97_1),0,0,0,0,1,0,0,0,0,0,0,0,1,EAX,,,,,,1,EDI,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,1,1,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,XCHG,,,,,,0,0,0,0,0,0
0_1001_1000_0  (x0_98_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1001_1000_1  (x0_98_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1001_1001_0  (x0_99_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1001_1001_1  (x0_99_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1001_1010_0  (x0_9A_0),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,1,ESP,,,,,,0,0,,1,0,0,CS,,,,,,1,SS,,,,,,0,1,0,0,0,0,1,0,1,NEIP,,,,SR_REGISTER,,,,EIP,,,,FAR_CALL,,,,,,1,0,0,1,1,0
0_1001_1010_1  (x0_9A_1),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,1,ESP,,,,,,0,0,,1,0,0,CS,,,,,,1,SS,,,,,,0,1,0,0,0,0,1,0,1,NEIP,,,,SR_REGISTER,,,,EIP,,,,FAR_CALL,,,,,,1,0,0,1,1,0
0_1001_1011_0  (x0_9B_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1001_1011_1  (x0_9B_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1001_1100_0  (x0_9C_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1001_1100_1  (x0_9C_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1001_1101_0  (x0_9D_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1001_1101_1  (x0_9D_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1001_1110_0  (x0_9E_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1001_1110_1  (x0_9E_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1001_1111_0  (x0_9F_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1001_1111_1  (x0_9F_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_0000_0  (x0_A0_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_0000_1  (x0_A0_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_0001_0  (x0_A1_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_0001_1  (x0_A1_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_0010_0  (x0_A2_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_0010_1  (x0_A2_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_0011_0  (x0_A3_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_0011_1  (x0_A3_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_0100_0  (x0_A4_0),0,0,0,1,0,0,0,0,0,0,0,0,1,EDI,,,,,,1,ESI,,,,,,0,0,,0,0,0,DS,,,,,,1,ES,,,,,,0,0,0,0,1,0,1,0,1,BUFFER,,,,BUFFER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1010_0100_1  (x0_A4_1),0,0,0,1,0,0,0,0,0,0,0,0,1,EDI,,,,,,1,ESI,,,,,,0,0,,0,0,0,DS,,,,,,1,ES,,,,,,0,0,0,0,1,0,1,0,1,BUFFER,,,,BUFFER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1010_0101_0  (x0_A5_0),0,0,0,1,0,0,0,0,0,0,0,0,1,EDI,,,,,,1,ESI,,,,,,0,0,,1,0,0,DS,,,,,,1,ES,,,,,,0,0,0,0,1,0,1,0,1,BUFFER,,,,BUFFER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1010_0101_1  (x0_A5_1),0,0,0,1,0,0,0,0,0,0,0,0,1,EDI,,,,,,1,ESI,,,,,,0,0,,0,1,0,DS,,,,,,1,ES,,,,,,0,0,0,0,1,0,1,0,1,BUFFER,,,,BUFFER,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1010_0110_0  (x0_A6_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_0110_1  (x0_A6_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_0111_0  (x0_A7_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_0111_1  (x0_A7_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1000_0  (x0_A8_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1000_1  (x0_A8_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1001_0  (x0_A9_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1001_1  (x0_A9_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1010_0  (x0_AA_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1010_1  (x0_AA_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1011_0  (x0_AB_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1011_1  (x0_AB_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1100_0  (x0_AC_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1100_1  (x0_AC_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1101_0  (x0_AD_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1101_1  (x0_AD_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1110_0  (x0_AE_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1110_1  (x0_AE_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
